time,user,content,extra
210529-214551,红薯散养专业户,那个只需要接一个中继器就好
210529-214556,落汤鸡卡比,0tick和2tick？
210529-214602,红薯散养专业户,中继器收到两个间隔很短的型号
210529-214603,好逸恶劳的苦力怕,侧面的延时还要长一点
210529-214609,红薯散养专业户,不会激发两次的
210529-214610,华玖玖9,我开始晕了
210529-214611,超威乌龙喵,应该是闪一下打开活塞，再闪一下关闭活塞
210529-214611,想干饭的猫,当你设置的程序以一种奇怪的方式跑起来了/jpg
210529-214611,蟀戈不帅,锁的慢一点
210529-214616,尕九才,侦测器后面放个方块分两条线路试试。
210529-214618,Clementtttttt,（￣▽￣）
210529-214620,KirisakiMashiro,(〜￣△￣)〜
210529-214621,读取君,(ﾟДﾟ≡ﾟдﾟ)!?(ﾟДﾟ≡ﾟдﾟ)!?
210529-214621,猫白白QwQ,延迟太高了
210529-214622,今天过ex6了吗,侧面信号没了
210529-214623,時流流流,检测了活塞
210529-214628,祖父綠,怕不是要延时非门
210529-214630,雲流,因为侧边新号刷新了呀
210529-214631,SOS团特邀团员,连活塞的中继器0 锁1试试
210529-214631,黑/白·斑,检测活塞推出，检测器又给信号了。
210529-214632,FIZ,两个的那个少2格就够了
210529-214633,一只mikufans,侦测器信号好像只有1刻
210529-214634,吃蘑菇的胖鸟,因为信号源断开过了吧，没锁住
210529-214634,真姬86,哇
210529-214635,还是叫100好了,接个中继器把0t的时长变成2t 就行了
210529-214636,红薯散养专业户,或者两档不一样的中继器并联
210529-214641,怜玥official,脉冲第一次过 所以通路得先开着吧
210529-214643,Clementtttttt,(｀・ω・´)
210529-214645,蝉兔同笼,ohhhhhh
210529-214647,dYQueM_TArT,理论:把脉冲转成拉杆信号，拉杆再触发脉冲
210529-214650,真姬86,感觉ok了
210529-214650,交相辉映,活塞推出要1.5档，间隔2档就可以
210529-214650,祖父綠,哇塞 成功了诶
210529-214651,塞西尔最稳重的琥珀,ohhhhhhhhhhhhh
210529-214653,TW蓝神,ohhhhhhhhh
210529-214653,维他命社保,牛啊
210529-214654,哌泊噻嗪,ohhhhhhhhh
210529-214654,樵阿伏介骥除,ohhhhhhh
210529-214654,SWEEP-RED,哇，帅啊
210529-214655,糯米鱼团团,ohhhhhhhhh
210529-214655,翻滚的鉴鉴,可以的
210529-214655,尕九才,ohhhhhhh
210529-214656,天柒,强 api 强
210529-214657,u纱琱u,ohhhhhh
210529-214657,落汤鸡卡比,这可太nb了
210529-214657,果子QAQ_,ohhhhhhh
210529-214657,由崎へ司,ohhhhhhhhhhh
210529-214658,带慈善画师AiA,发生了什么（
210529-214658,青山阁楼里,Ohhhh
210529-214659,诺筱白,ohhhhhhhhhhhhhh
210529-214659,箱子中的薛定谔,还要时序控制。。。。
210529-214700,SWEEP-RED,ohhhhhhhhhhhhhhhhh
210529-214700,怜玥official,应该可以节约一个中继器
210529-214701,前路即是永夜,强啊
210529-214702,真雪轻鸟,ohhhhhh
210529-214703,逍遥盗盗,566666666
210529-214703,啊哦呃咦呜吁咹嗯吟,浪漫呀
210529-214704,路易蓝,直接种个瓜试试
210529-214705,龙影丶梦幻,强啊
210529-214706,Quindecim_FT,延迟万岁
210529-214706,Hao_cen,现在是2-6 可以优化到1-3
210529-214706,岚_清,原理不难但是时间难调整
210529-214708,TW蓝神,133
210529-214709,祖父綠,这才是红石啊 好玩
210529-214713,木鱼屑,那么怎么把信号传出去呢
210529-214715,空白洞丶,我居然看懂了
210529-214715,天父和救主,嗯嗯，好了
210529-214721,Ctumille,那结构可以缩一下了
210529-214721,薇鹅莉特_伊芙噶登,惊，我竟然完全看不懂
210529-214723,男巫婆,腻害
210529-214724,某成球的南條愛乃,那样效率低啊
210529-214725,愿以朔方语,理论还可以优化，不过就这样可以了
210529-214732,時流流流,一块推可以直接阳光吧
210529-214734,祖父綠,延长红石信号还不简单嘛
210529-214745,辰天君,但可以自动了 不用去管
210529-214747,稀柚白wW,放对面吧
210529-214748,Ctumille,想一下压缩方案
210529-214748,雲流,红石放另一边吧 靠墙
210529-214750,SWEEP-RED,太挤了有点
210529-214750,草花JOKER,活塞从上向下
210529-214754,用户已删除,1.12的侦测器还是没有新版好用啊
210529-214801,林夕_梦语,感觉还可以压缩
210529-214801,传奇调查员罗伯特,可以检测瓜苗
210529-214815,祖父綠,要不隐蔽样本瓜田？
210529-214816,苧晓淅,把烤鱼家拆了（
210529-214818,雲流,哈哈哈哈哈
210529-214818,風間キツネ,刚来 这是在干嘛
210529-214820,AonelX,自动南瓜田吗
210529-214821,吃蘑菇的胖鸟,瓜苗试过了，当前版本不行
210529-214822,言灵法师夏木,精简一下电路呢
210529-214822,乡音年糕,检测瓜苗已经试过了不行
210529-214823,岚_清,别瓜苗了，试过了这版本不行
210529-214825,__Wallace__,瓜苗要1.13拆分过才能检测
210529-214828,Sran_NG,这个版本不可以检测苗
210529-214829,Blue模拟太,两个就可以，一个一档一个三档
210529-214831,Quin始皇派蒙,拿来激活的那个西瓜可以搭高一点，后面的只要线拉过去就行
210529-214838,Liyn,所以说，拆他做啥，刚才挪个苗就好了
210529-214840,黑茶Ranky,ohhhhhhhh
210529-214840,宝、宝,你这样摆只能放一个活塞
210529-214844,安洁莉娜是虚拟的吗,ohhhhhh
210529-214845,星云叹,自动收了之后怎么用漏斗捡起来
210529-214845,转生车厘子爱上嘤桃,往下挖一格好看一点
210529-214850,祖父綠,红石科技好浪漫啊
210529-214850,只野馬鹿,疯长的农田危害了你的城市
210529-214854,望月改,要不然放桥底下？感觉这边会挡路
210529-214905,吃蘑菇的胖鸟,好家伙真帅，刚好阻断第二个信号
210529-214908,Hao_cen,2-6可以优化到1-3（
210529-214910,WildGeorgeFu,1
210529-214911,坐等飓风,烤鱼那边收容失败了
210529-214912,清轻微雨,你看看桥在哪
210529-214912,sizelife,寄染方块在蔓延（）
210529-214921,我肚子是吃饱了撑大的,。
210529-214927,Hakute,别传话了
210529-214928,新奥尔良烤门心,好家伙
210529-214929,无声铃鹿SilenceSZK,活塞阵啊
210529-214929,薇鹅莉特_伊芙噶登,原来大pi是天才
210529-214932,真姬86,233
210529-214938,吃蘑菇的胖鸟,反应不过来哈哈哈
210529-214939,ChAzEn_轩轩,假的
210529-214940,Quin始皇派蒙,线太短了
210529-214940,祖父綠,不行
210529-214941,岚_清,被骗了
210529-214944,dYQueM_TArT,三个中继器必要
210529-214944,姬恋,观众可信度-1000
210529-214946,超傻气,总延迟必须要有
210529-214947,宅风_WIND,骗子
210529-214948,与现实失联OvO,把那个优化的封了
210529-214948,Hao_cen,那是4...
210529-214949,隐形的饼干,这是14啊
210529-214949,sizelife,反应不过来了hhhh
210529-214949,落汤鸡卡比,要差值恒定不是倍数恒定啊
210529-214952,Blue模拟太,你这是1 4 爱
210529-214953,怜玥official,脉冲间隔是不是大于2？
210529-214954,ikenneth,-1
210529-214954,交相辉映,这是一四
210529-214954,Joaschim_Joestar,活塞拖拉也要1t的啊
210529-214954,宝、宝,是差4个，不是比例
210529-214955,比较喜欢黄美英她三姐,算的是差值，怎么能按倍数减少啊
210529-214958,在春风中凌乱,自带1延迟
210529-215005,龙个天,好耶又看到pi做红石了
210529-215006,婉仟,笑死，竟然信观众
210529-215009,宝、宝,是6-2不是6/2
210529-215014,dYQueM_TArT,间隔放置
210529-215016,清轻微雨,别把瓜地放路中间了
210529-215016,超威乌龙喵,最好整单片机
210529-215019,路易斯FG,？？？
210529-215022,祖父綠,头顶活塞 地下漏斗矿车？
210529-215024,暗寇伍德,摆另一边吧
210529-215025,Wedneston,检测一个 一排一起推
210529-215025,多一度光顾,聊点别的，你饿了
210529-215026,豹豹也叫Blake,活塞从上往下
210529-215032,只野馬鹿,突然想通了，也没完全想通
210529-215034,华玖玖9,刚刚不在，pi这是在做什么
210529-215034,希望自己是个人,有事
210529-215035,奶糕与茶饼,是个单片
210529-215035,红薯散养专业户,不用漏斗矿车吗
210529-215035,草花JOKER,头顶活塞比较好
210529-215036,蟀戈不帅,间隔
210529-215036,dYQueM_TArT,各一个放一个
210529-215038,Quin始皇派蒙,这个只要拉线就行，没必要跟活塞阵放一起
210529-215039,500保护协会,PI啊 烤鱼那边感染扩散了啊
210529-215044,兔月夜,推荐API的极限生存
210529-215044,糯米鱼团团,包包西瓜
210529-215045,古驿道,病毒出来了
210529-215045,兔子与虎,行了 但是没完全行
210529-215045,蟀戈不帅,间隔
210529-215045,天柒,隔2个种2个
210529-215045,As_75,两层 两侧
210529-215046,琥珀与琥poi,检测器的表情好玩
210529-215046,Viggen618,该吃口东西了
210529-215047,M2ymiku,API魔神柱那边寄染方块泄露了
210529-215048,薇鹅莉特_伊芙噶登,让检测器在头顶
210529-215050,一个神奇的Q,no传话筒
210529-215051,转生车厘子爱上嘤桃,往天上放
210529-215052,良心未泯子,别传话了求求
210529-215053,1260xqwq,活塞要从上往下挤碎吧
210529-215054,AonelX,极限生存里面做过的那个自动南瓜田？
210529-215056,Nervtus,你不如直接光传感了
210529-215056,祖父綠,悠着点啊
210529-215056,望月改,别推荐了 pi之前没做过这个
210529-215058,LiYst,想通了，但没完全想通
210529-215059,JackCyt,别传话，真出事了他们会自己说的
210529-215101,Anonlement,想要推水里需要粘性活塞
210529-215102,SBCat_Official,双活塞？
210529-215102,沐清丶尘,中间隔一个
210529-215103,真姬86,隔一格?
210529-215103,蟀戈不帅,交错放
210529-215104,M2ymiku,烤鱼在拯救那块
210529-215106,怜玥official,漏斗矿车吧  不用水流了
210529-215106,Hakute,这么田地放高架桥尽头
210529-215109,被24等分的芒果大饼,传话筒停一下
210529-215109,陈晖洁_Official,检测器放顶上
210529-215109,希望自己是个人,红石拉低一格（
210529-215109,忒利亚,用漏斗矿车收集？
210529-215109,泛亚龙,不要传话
210529-215110,丶纯灰,头顶检测器？
210529-215110,吃蘑菇的胖鸟,别推荐了，再推要挨骂咯
210529-215112,祖父綠,不 要 传 话
210529-215112,虚幻的努力,放矿车啊
210529-215113,Sum_0v0,都挤碎了
210529-215114,木鱼屑,一上一前？
210529-215115,丶小小小小黑,之前做过南瓜的
210529-215116,Aka_,复习功课
210529-215117,兔子与虎,漏斗矿车转一圈?
210529-215118,Youkant,有事会在公屏说的
210529-215121,安洁莉娜是虚拟的吗,别传话了
210529-215121,虚幻的努力,虽然很吵
210529-215122,KirisakiMashiro,不要传话哦
210529-215124,羽生天华,不要传话
210529-215124,华玖玖9,传话打咩
210529-215125,哲宇_SAMA,漏斗矿车就不用了推水里了
210529-215125,暗灰之影,传话筒禁止
210529-215126,肥E桑,铁块危机：漏斗
210529-215126,RestIssic,活塞推土？
210529-215126,夜半铃音,瓜梗梗瓜瓜梗这样？
210529-215127,传说中的不高兴,传话短三寸
210529-215130,楠归漠,我在看直播还是录播
210529-215135,无常又一秋,实在不行就漏斗矿车
210529-215137,小雨丶糖糖糖,检测器放下面？
210529-215139,燚影,→_→
210529-215139,林汐Lincy,检测器放天上？
210529-215141,雲流,自动化就很快乐 规模不用特别大
210529-215141,友人AAAAAAAAAA不动了,传话筒缩三寸
210529-215144,xiho,抱抱你
210529-215145,任咲夜,楼上拿点
210529-215146,兔子与虎,缺了 但没完全缺
210529-215147,懒懒饭团,煤缺
210529-215148,KirisakiMashiro,那到底缺不缺呀
210529-215148,小雨丶糖糖糖,改一下线路怎么样
210529-215149,溜过狗,漏斗矿车最稳，活塞推就是有可能不进水里
210529-215150,少年Pi--,传话没jj
210529-215151,泛亚龙,传话作死
210529-215152,暗灰之影,矛盾文学
210529-215153,愛麗絲_Iris,缺了，但没有完全缺
210529-215155,丶小小小小黑,1.6极限生存有做过 我记得
210529-215156,Quin始皇派蒙,活塞推土非要粘液球的
210529-215157,祖父綠,通常漏斗矿车是最自动解 流水也应该挺好玩的
210529-215157,RemonL,草
210529-215157,天染雪晓,缺了，但没完全缺
210529-215157,真姬86,草?
210529-215158,熵火,瓜没了
210529-215158,a673909956,233333
210529-215159,SBCat_Official,你以为的以为不是你以为
210529-215200,阿-琳琳琳,23333
210529-215200,鵺安0_0,瓜呢
210529-215200,薇鹅莉特_伊芙噶登,哈哈哈哈
210529-215200,苦尔鳗,'？
210529-215200,宝、宝,外面放个工作台吧
210529-215201,三倍アイスクリーム灬,草？
210529-215201,veocat,碎了
210529-215202,风戏凤,哈巴哈哈啊哈啊啊哈哈
210529-215202,WYWenn,瓜熟蒂落
210529-215202,冰の破灭,0.0
210529-215202,十方の圆舞曲,草
210529-215202,咸鱼七十二条,瓜裂开了
210529-215203,_纯蓝,哈哈哈哈
210529-215203,ここは一只翅,草哈哈哈哈哈哈哈
210529-215204,吃蘑菇的胖鸟,哈哈哈哈哈哈
210529-215204,dYQueM_TArT,身上
210529-215204,第2252257号,缺了，但没完全缺
210529-215204,雲流,草
210529-215204,青山阁楼里,草？
210529-215205,懒懒饭团,吃了
210529-215205,兔子与虎,瓜呢?
210529-215205,乔鲁诺乔巴拿Official,？
210529-215206,黑茶Ranky,身上呢
210529-215206,草花JOKER,哈哈哈哈哈哈
210529-215206,安洁莉娜是虚拟的吗,其实全自动的话规模不用太大吧
210529-215206,林汐Lincy,哈哈哈哈哈
210529-215207,蟀戈不帅,推梗推梗推
210529-215207,百万路人甲,没了？
210529-215208,雾雨山鸦,233333
210529-215208,Anonlement,挤碎了
210529-215209,W先生今天单推烤鱼子,炸裂了
210529-215209,Wedneston,啊这
210529-215209,ChAzEn_轩轩,瓜裂开了
210529-215209,初心的落叶,瓜呢
210529-215209,Quin始皇派蒙,碎了一地（
210529-215210,祖父綠,你吸了233
210529-215210,取名字困难症重度患者,瓜没了
210529-215210,林汐Lincy,吞了
210529-215210,咸鱼minn,瓜推没了
210529-215210,只野馬鹿,瓜呢，我那么大一个瓜呢
210529-215211,Hakute,西瓜消失术
210529-215211,空条阿团团,哈哈哈哈哈
210529-215211,酸Acidfox,人参果
210529-215212,feather_boat,西瓜块合成一整块西瓜
210529-215212,华玖玖9,哈哈哈哈哈哈自动切瓜机
210529-215212,愉快的死亡爵土,哈哈哈
210529-215214,HenTaiyoi,人生瓜
210529-215215,羽生天华,瓜被吸入了
210529-215216,Betty2005,我瓜呢
210529-215216,兔子与虎,我这么大个西瓜呢
210529-215217,-乊-,233333
210529-215218,幽幽soll,吸瓜
210529-215218,花念子,瓜哪里去哇～
210529-215219,苍迟迟迟迟迟迟迟迟迟,试试漏斗矿车？
210529-215219,王之♂哲学,都几岁了
210529-215220,落汤鸡卡比,瓜不够了
210529-215221,红西铀,吸瓜
210529-215221,永恒の永恒,直接推烂了
210529-215223,尜is_a_girl,吸瓜
210529-215224,ChAzEn_轩轩,都挤碎了
210529-215224,少年pi的屁股,吸走了才叫吸瓜
210529-215226,香蕉自行车,我这么大一个瓜呢
210529-215226,天崎桑氖,南瓜的时候还没有什么观察者呢
210529-215226,Betty2005,人参果
210529-215228,九朝哟,hhh
210529-215228,比较喜欢黄美英她三姐,瓜越来越少哈哈哈和
210529-215230,昴星团,遇土而化
210529-215231,薇鹅莉特_伊芙噶登,哦豁
210529-215232,虚幻的努力,矿车太吵了
210529-215232,雾雨山鸦,它裂开了
210529-215233,Wedneston,西瓜正在以肉眼可见的速度减少
210529-215233,虎杖悠仁唯一公认老公,草
210529-215233,真姬86,233
210529-215235,吃蘑菇的胖鸟,被活塞吃掉惹
210529-215236,兔子与虎,推不下去
210529-215237,1260xqwq,漏斗比较好
210529-215238,初心的落叶,草
210529-215238,安洁莉娜是虚拟的吗,哇哦
210529-215239,dYQueM_TArT,收回他太快了
210529-215239,祖父綠,好了 只能漏斗矿车了
210529-215239,Quin始皇派蒙,不太行，换漏斗矿车吧
210529-215240,只野馬鹿,刀光拉太快了推不下去hhhhh
210529-215240,天马行空的人,草
210529-215241,Ctumille,T_T
210529-215241,天柒,噔噔噔
210529-215241,苦尔鳗,那咋整啊
210529-215242,清轻微雨,矿车
210529-215242,草花JOKER,漏斗矿车吧
210529-215243,尼莫的小天使,漏斗矿车呗
210529-215244,众星吱吱,哈哈哈哈哈
210529-215244,小牛,还挺可爱的……
210529-215245,大道克子OWO,漏斗
210529-215245,哲宇_SAMA,整个纯封闭的下面漏斗矿车
210529-215246,司徒L,漏斗矿车
210529-215246,HCN氢氰,-.-
210529-215246,羽生天华,哈哈哈
210529-215247,ChAzEn_轩轩,直接原地放漏斗
210529-215247,初心的落叶,推不下去
210529-215248,莫斐凡,漏斗
210529-215249,良心未泯子,漏斗可以吗？
210529-215249,林汐Lincy,漏斗
210529-215249,大猫凌霜,漏斗矿车
210529-215250,雲淡楓倾clear,下面可以放漏斗哦
210529-215251,吃桃子の天子,推两次？
210529-215251,阿尼德罗追忆馆,改上压？
210529-215252,林夕_梦语,自动整合。。。。
210529-215252,带慈善画师AiA,哈哈哈哈哈
210529-215252,鸿哥呵呵哒,用完整的方块推？
210529-215253,甜橙豆奶,水放活塞下面
210529-215253,酸Acidfox,漏斗矿车
210529-215253,实在懒得起名字啦,矿车
210529-215253,dYQueM_TArT,收回会往里拉一下
210529-215253,半身-已重名,哦，懂了，自动合并卡位置了
210529-215255,Ctumille,这个检测器，[T_T]
210529-215255,根号三儿,方块下面放漏斗
210529-215255,默_灰mio,漏斗矿车收
210529-215255,与现实失联OvO,只能漏斗了
210529-215256,小黑污,嘤嘤嘤
210529-215256,丶小小小小黑,以前是做上往下推的
210529-215257,1260xqwq,瓜底下整漏斗？
210529-215258,暗灰之影,裂开了
210529-215258,星云叹,西瓜会不会长到漏斗上
210529-215258,前路即是永夜,服务器的收集
210529-215258,薇鹅莉特_伊芙噶登,再推一下
210529-215259,烈焰独生,封个顶
210529-215300,__Wallace__,吸入
210529-215300,QwertyZaq,漏斗矿车
210529-215301,LambkinHGG,用粘液块活塞退吧
210529-215302,诺筱白,漏斗
210529-215302,-爆炒乳鸽-,用一个实体方块推它
210529-215305,Fire&Dance,矿车吧
210529-215306,一只mikufans,再推一次
210529-215307,SOS团特邀团员,下面放漏斗矿车吸的到吗
210529-215307,糯米鱼团团,漏斗矿车
210529-215308,Anonlement,得用以前那套，上推前推
210529-215308,落人存在感,确实
210529-215309,Joaschim_Joestar,要不下面漏斗矿车吧
210529-215310,路易蓝,那就上矿车
210529-215310,比较喜欢黄美英她三姐,另一边堵上，下面放矿车咯
210529-215311,Msasan,玻璃片和水流收集
210529-215312,蟀戈不帅,投掷器
210529-215312,bugx2121,加漏斗矿车太麻烦了
210529-215312,落汤鸡卡比,投掷西瓜合一
210529-215313,ikenneth,末世还搞红石科技
210529-215313,懿玖熙,少了一片瓜
210529-215313,红薯散养专业户,漏斗矿车呗
210529-215314,ChAzEn_轩轩,甘蔗那边也是这个问题
210529-215315,雲淡楓倾clear,漏斗能吸方块上面的物品
210529-215316,尼莫的小天使,漏斗是不行的必须漏斗矿车
210529-215316,兔子与虎,那只能漏斗矿车了  吵就吵吧
210529-215317,黑瞳肝夜,瓜少了
210529-215317,PCLV,烤鱼视角现在贼有意思
210529-215317,一只天鸡,上面放个发射器？活塞推完扔个瓜
210529-215317,帕伽索斯机械兽,做一个投掷器
210529-215317,As_75,弄个发射器发射西瓜
210529-215318,空白虾虾,放一个弹射器喷瓜（（
210529-215319,木鱼屑,用方块去推他？
210529-215319,香草星尘冰,试一下封顶
210529-215320,超傻气,漏斗矿车
210529-215320,溜过狗,单机也不是一定能推到水里的
210529-215321,鼏钺,下面放漏斗矿车，矿车和土用活塞推一起变成一格
210529-215322,泉夼之地,瓜变少了
210529-215322,丶小小小小黑,侦测器放水 抽他出来就行了
210529-215325,不愿透露门派的花萝,瓜少了
210529-215326,黑茶Ranky,试试
210529-215328,无常又一秋,在下面
210529-215328,红薯散养专业户,能吸一格
210529-215329,dYQueM_TArT,下方
210529-215329,SWEEP-RED,试一试
210529-215329,超傻气,在他下面开
210529-215330,张⑨虎,漏斗矿车因为有轨道比一格稍高一点
210529-215330,小雨丶糖糖糖,等等 我记得1.12有个版本 活塞可以拉人
210529-215330,折纸给晚晚折纸,少了一个
210529-215332,Liyn,地下吧
210529-215333,洛咯络,可以的
210529-215334,大猫凌霜,可以隔一格吸掉的
210529-215334,静待下一任,要在底下放
210529-215334,CXW_SZDS,你确定第二个瓜长大前不会被扫地大妈扫了吗
210529-215334,草花JOKER,漏斗矿车要地下
210529-215335,dYQueM_TArT,土下
210529-215335,暮羽·白,投掷器行吗
210529-215335,金刀比良宫,在地下开可以吧
210529-215336,ExcellenTXiao丶,那扫地大妈一个加班不就炸了
210529-215337,沉默寡言的喵呜,第二个长出来 真的不会被服务器刷没么
210529-215339,As_75,发射器主动发射西瓜吸引散落西瓜
210529-215339,ChAzEn_轩轩,甘蔗第三格掉下来的甘蔗会被整合在地上不会掉进水里
210529-215340,祖父綠,隔一格可以 挺好玩的
210529-215340,中土神明,瓜少了一片？
210529-215341,无常又一秋,下方一格
210529-215341,WYWenn,第二个长出来之前会消失吗
210529-215341,御坂丿铃,当代袁隆平
210529-215342,天柒,一切mc转自动化农田
210529-215343,-艾璃-,漏斗矿车隔一个土是可以吸的
210529-215344,only鱼蛋,第二个瓜出来要等多久啊
210529-215344,林汐Lincy,等第二个长出来了第一个会刷没吗
210529-215345,背锅师爷,为啥不雇佣个男奴帮你收割西瓜呢(资本家饼干
210529-215345,糯米鱼团团,可以的吧，全自动甘蔗田就是用漏斗矿车
210529-215345,实在懒得起名字啦,一格可以
210529-215346,蟀戈不帅,投掷器丢一个水里
210529-215346,前路即是永夜,漏斗矿车貌似能吸一格
210529-215349,肥嘟嘟左卫门给我上,可是不是水流，你的耕田会干掉
210529-215349,哲宇_SAMA,在放瓜的下一格开
210529-215351,酸Acidfox,地下，可以隔一格
210529-215352,丶小小小小黑,地下离一格可以
210529-215352,金刀比良宫,你自己也做过阿
210529-215352,小雨丶糖糖糖,就是活塞收回来的时候会有一个拉力
210529-215354,MCDEANISP,西瓜压扁不是变9片啊，本来就会少的
210529-215355,Quin始皇派蒙,两个瓜的间隔可能被扫地大妈收走吧
210529-215356,只野馬鹿,以前做的南瓜阵一整个的都经常漏，何况西瓜碎一地的
210529-215357,Z-lian,烤鱼家要被拆了
210529-215357,帕伽索斯机械兽,投一个瓜
210529-215358,祖父綠,侧面嘛
210529-215359,湖畔的冰精,干脆地下放不动的漏斗矿车保底
210529-215400,小Pes,高架西瓜地
210529-215400,比较喜欢黄美英她三姐,侧面吸不到画个圈呗
210529-215402,Ag真朱,豆腐西施做过还是哪期做过
210529-215403,红薯散养专业户,地底下更好看啊
210529-215403,怜玥official,侧面应该吸不到吧
210529-215406,一只天鸡,发射器扔瓜会被插件检测吗
210529-215408,兔子与虎,矿车转圈圈
210529-215411,手风琴大师特朗普,自动投掷一个瓜到水里就行了
210529-215415,十方の圆舞曲,草
210529-215416,灰焰黑灯,哈哈哈
210529-215416,洛咯络,极限生存每日一爽
210529-215418,-爆炒乳鸽-,哈哈哈
210529-215419,多-餘,草
210529-215420,SWEEP-RED,烤鱼可爱
210529-215420,初心的落叶,草
210529-215423,祖父綠,她 走了
210529-215423,如月蔷薇,2333
210529-215423,残灬风,粘性活塞推石头也行吧
210529-215423,折纸给晚晚折纸,哈哈哈哈哈
210529-215424,琥珀与琥poi,烤鱼心虚
210529-215425,Mctn崎鸠冥,草
210529-215425,-爆炒乳鸽-,烤鱼可爱
210529-215425,朕要后宫三千美男,做鱼心虚
210529-215425,无声铃鹿SilenceSZK,关爱空巢pi
210529-215426,HCN氢氰,有人被感染了，我不说是谁
210529-215426,窝萌的都要发芽了,烤鱼不对劲
210529-215427,只野馬鹿,烤鱼心虚了不敢回答
210529-215427,东尼健,寄生
210529-215428,CrazyAries,自动化烧脑啊
210529-215429,路易蓝,这个烤鱼不对劲
210529-215430,红薯散养专业户,侧面应该不行，标准用法应该就是下面
210529-215430,安洁莉娜是虚拟的吗,每日一问
210529-215430,抠脚丶少年,烤鱼在弄豆腐渣工程
210529-215433,Quin始皇派蒙,自动合并插件会影响物品的掉落
210529-215434,荒川飞木彦,每次见面都在试探
210529-215434,吃蘑菇的胖鸟,要去毛地铁了吗
210529-215438,-爆炒乳鸽-,偷偷去看看烤鱼在干嘛
210529-215441,寂寞已然,感染泄漏了
210529-215447,一只天鸡,别让等待成为遗憾
210529-215449,斯人不严肃,你是不是“也”被感染了
210529-215453,翔翔滴0,放在正下方
210529-215454,编织灵魂,（￣▽￣）
210529-215455,礼程,梅西
210529-215455,灰焰黑灯,核泄漏（
210529-215505,交相辉映,活塞推2次行不行？
210529-215506,哲宇_SAMA,就可以头顶放活塞了
210529-215509,糯米鱼团团,做一个日光检测器
210529-215512,未来科技DD研究所,奶茶快乐车
210529-215515,丶小小小小黑,梦回豆腐西施
210529-215515,电动机没有电,烤鱼那有一大片的感染方块，触目惊心
210529-215516,寥若晨星x,1
210529-215517,祖父綠,红石修家回 真的太棒了
210529-215519,Quin始皇派蒙,让他一直开好了（虽然有点吵）
210529-215520,十五夜的使者,.
210529-215523,青色矛盾,这样可以从上往下推
210529-215524,丶Zzzzzzzzz·,别传话了求求了  带点脑子吧
210529-215527,根号三儿,那需要充能铁轨
210529-215529,泛亚龙,不要传话
210529-215529,图莲,不要传话
210529-215532,吃蘑菇的胖鸟,退两次可太难了，好不容易才阻断信号hhh
210529-215533,兔子与虎,做红石是真的好玩
210529-215534,Liyn,直接做成环形让它搁那儿绕
210529-215535,柒凉柒,别说烤鱼那边的事了
210529-215537,无常又一秋,别传话
210529-215538,岚_清,要全自动了吗（狂喜
210529-215538,dYQueM_TArT,南瓜
210529-215540,糯米鱼团团,不用一直开啊，定时中午开一圈就行了
210529-215541,窝萌的都要发芽了,之前确实是这么做的
210529-215545,熵火,东南西北瓜
210529-215545,卡雷拉翼银空,远古打瓜器
210529-215545,丘比就是咱,西瓜233333
210529-215547,完美潇洒的小千代,南边的西瓜种子
210529-215549,雾雨山鸦,南瓜
210529-215550,半身-已重名,直接压碎。
210529-215551,椹鵺,指西为南
210529-215552,怜玥official,比较器 收几组运一次呗
210529-215554,根号三儿,可以放地毯
210529-215555,神域小胖,栅栏
210529-215555,丶小小小小黑,玻璃 半砖
210529-215557,涂若-ture,《南瓜种子》
210529-215558,Sran_NG,活塞没有两次吧只有1或无限
210529-215602,星云叹,这里放水
210529-215603,比较喜欢黄美英她三姐,正好这一条放水
210529-215603,无常又一秋,放水？
210529-215604,废柴宅狐,敦煌玻璃
210529-215608,花无言,？
210529-215612,Ehenw,然后怪物攻城给你拆了
210529-215613,岚_清,活塞推一次开一次车不就行了
210529-215617,疯见幽香,西瓜不需要水
210529-215618,沁光,固定几分钟跑一圈也行吧？
210529-215618,祖父綠,对！ 就是这样
210529-215618,无常又一秋,放条水
210529-215622,Forknifer,以前确实做过定时型的，但现在要创新
210529-215624,丶小小小小黑,还可以做个抽的
210529-215625,愛麗絲_Iris,短痛
210529-215625,与现实失联OvO,西瓜压碎？
210529-215626,真姬86,嗯嗯
210529-215626,我刚开始单推api,帅啊，男人的浪漫
210529-215630,怜玥official,往下推没问题吗
210529-215632,SWEEP-RED,确实
210529-215634,Mian丶mian,舒服了
210529-215636,只野馬鹿,这就是mc的浪漫啊
210529-215638,岁月安好QwQ,确实
210529-215641,沁光,西瓜榨汁机
210529-215641,安洁莉娜是虚拟的吗,西瓜压成泥了
210529-215642,Miu_Cey,确实
210529-215642,绫小路白虎,第一次没经验
210529-215643,丶Zzzzzzzzz·,每一次优化都能感受到快乐
210529-215643,Sran_NG,碎瓜机
210529-215646,真姬86,但是好玩
210529-215646,雨原H,？
210529-215646,高清pi,可以做椰子鸡
210529-215647,折纸给晚晚折纸,后脚跟
210529-215649,-Aither-,草
210529-215653,dYQueM_TArT,草
210529-215653,吃蘑菇的胖鸟,但是很有成就感
210529-215653,林汐Lincy,西瓜切片机
210529-215654,Sx酱,这就是数字逻辑电路的快乐
210529-215655,Miaki_Official,快进到新式功德无量机
